id,country,city,citySlug,countrySlug,slug,status,displayName,hasCampus
5fd06469ddcb88192d542c89,Italy,Alassio,alassio,italy,ingauna-university-of-the-third-age,TRUE,Ingauna University of the Third Age,FALSE
5fd0673cddcb88192d542d08,Italy,Alassio,alassio,italy,higher-institute-of-religious-sciences,TRUE,Higher Institute of Religious Sciences,FALSE
5fd06801ddcb88192d542d34,Italy,Alassio,alassio,italy,soc-prom-imperia-university,TRUE,Soc. Prom. Imperia University,FALSE
5fd068feddcb88192d542d36,Italy,Alba,alba,italy,uniupo-alba-nursing-degree-course,TRUE,UNIUPO-Alba Nursing Degree Course - Alba,FALSE
5fd06a8cddcb88192d542dbe,Italy,Alba,alba,italy,university-of-turin-department-of-agricultural-sciences,TRUE,University of Turin - Department of Agricultural Sciences,FALSE
5fd06b64ddcb88192d542dd8,Italy,Bologna,bologna,italy,alma-mater-studiorum-university-of-bologna,TRUE,Alma Mater Studiorum - University of Bologna,FALSE
5fd06bb5ddcb88192d542dda,United States,Baltimore (Maryland),baltimore,united-states,johns-hopkins-university,TRUE,Johns Hopkins University,FALSE
5fd06f6cddcb88192d542e62,Italy,Bologna,bologna,italy,faculty-of-engineering-of-the-university-of-bologna,TRUE,Faculty of Engineering of the University of Bologna,FALSE
5fd07093ddcb88192d542ec8,Italy,Bologna,bologna,italy,free-university-of-bozen-bolzano,TRUE,Free University of Bozen-Bolzano,FALSE
5fd07180ddcb88192d542ee3,Italy,Bormio,bormio,italy,unimont-university-of-milan-edolo-site,TRUE,"UNIMONT - University of Milan, Edolo site",FALSE
5fd07473ddcb88192d542ee7,Italy,Carovigno,carovigno,italy,cedad-center-of-applied-physics-dating-and-diagnostics,TRUE,"CEDAD - Center of Applied Physics, Dating and Diagnostics",FALSE
5fd076c6ddcb88192d542ee9,Italy,Carovigno,carovigno,italy,university-of-bari-aldo-moro-seat-of-brindisi,TRUE,University of Bari Aldo Moro - Seat of Brindisi,FALSE
5fd07749ddcb88192d542eeb,Italy,Carovigno,carovigno,italy,university-of-ecampus-brindisi,TRUE,University of eCampus Brindisi,FALSE
5fd07a2eddcb88192d542eef,Italy,Castiglione Falletto,castiglione-falletto,italy,university-of-turin,TRUE,University of Turin,FALSE
5fd07b14ddcb88192d542ef1,Italy,Centro Valle Intelvi,centro-valle-intelvi,italy,university-of-insubria,TRUE,University of Insubria,FALSE
5fd08040ddcb88192d542ef3,Italy,Como,como,italy,politecnico-di-milano-como-campus,TRUE,"Politecnico di Milano, Como Campus,",FALSE
5fd080cfddcb88192d542ef5,Italy,Como,como,italy,ecampus-como-university,TRUE,ECampus Como University,FALSE
5fd086efddcb88192d542ef9,Italy,Florence,florence,italy,university-of-florence,TRUE,University of Florence,FALSE
5fd08adeddcb88192d542efb,Italy,Florence,florence,italy,syracuse-university-in-florence,TRUE,Syracuse University in Florence,FALSE
5fd08c31ddcb88192d542eff,Italy,Rome,rome,italy,the-american-university-of-rome,TRUE,The American University of Rome,FALSE
5fd08c71ddcb88192d542f01,Italy,Rome,rome,italy,sapienza-university-of-rome,TRUE,Sapienza University of Rome,FALSE
5fd08dd6ddcb88192d542f07,Italy,Lecce,lecce,italy,university-of-salento,TRUE,University of Salento,FALSE
5fd090bcddcb88192d542f0d,Italy,Marone,marone,italy,university-of-brescia-office-of-engineering,TRUE,University of Brescia - Office of Engineering,FALSE
5fd0923addcb88192d542f11,Italy,Monforte d'Alba,monforte-dalba,italy,uniupo-alba-nursing-degree-course-2,TRUE,UNIUPO-Alba Nursing Degree Course,FALSE
5fd092f3ddcb88192d542f13,Italy,Monforte d'Alba,monforte-dalba,italy,university-of-gastronomic-sciences-academic-tables-and-library,TRUE,University of Gastronomic Sciences - Academic Tables and Library,FALSE
5fd095a3ddcb88192d542f17,Italy,Naples,naples,italy,university-of-naples-l-orientale,TRUE,"University of Naples ""L'Orientale""",FALSE
5fd09644ddcb88192d542f19,Italy,Naples,naples,italy,university-of-naples-parthenope-naval-university-institute,TRUE,"University of Naples ""Parthenope"" - Naval University Institute",FALSE
5fd096f8ddcb88192d542f1b,Italy,Ostuni,ostuni,italy,international-center-for-higher-university-studies-scrl,TRUE,International Center for Higher University Studies Scrl,FALSE
5fd09851ddcb88192d542f1d,Italy,Ostuni,ostuni,italy,university-of-ecampus-brindisi-2,TRUE,University of eCampus Brindisi,FALSE
5fd09894ddcb88192d542f1f,Italy,Ostuni,ostuni,italy,uninettuno-puglia-technological-pole,TRUE,Uninettuno Puglia Technological Pole,FALSE
5fd099deddcb88192d542f23,Italy,Rome,rome,italy,european-university-of-rome-2,TRUE,European University of Rome,FALSE
5fd09a1bddcb88192d542f25,Italy,Rome,rome,italy,john-cabot-university-guarini-campus,TRUE,John Cabot University Guarini Campus,FALSE
5fd09abeddcb88192d542f27,Italy,Sanremo,sanremo,italy,solerio-carlo,TRUE,Solerio Carlo,FALSE
5fd09b0fddcb88192d542f29,Italy,Sanremo,sanremo,italy,aesseffe-training-services-agency-s-c-p-a,TRUE,Aesseffe Training Services Agency S.C.P.A.,FALSE
5fd09beaddcb88192d542f2d,Italy,Siracusa,siracusa,italy,syracuse-faculty-of-architecture,TRUE,Syracuse Faculty of Architecture,FALSE
5fd09c59ddcb88192d542f2f,Italy,Siracusa,siracusa,italy,university-of-catania-arp,TRUE,University of Catania -ARP,FALSE
5fd09ca8ddcb88192d542f31,Italy,Siracusa,siracusa,italy,ecampus-university-of-syracuse,TRUE,ECampus University of Syracuse,FALSE
5fd09d2cddcb88192d542f33,Italy,Termoli,termoli,italy,university-of-molise-branch-of-termoli,TRUE,University of Molise - Branch of Termoli,FALSE
5fd09d89ddcb88192d542f35,Italy,Termoli,termoli,italy,point-termoli-cufflinks,TRUE,Point Termoli cufflinks,FALSE
5fd09de3ddcb88192d542f37,Italy,Termoli,termoli,italy,university-of-molise,TRUE,University of Molise,FALSE
5fd0aeb9ddcb88192d542f3b,Italy,Brescia,brescia,italy,university-of-brescia-unibs,TRUE,"University of Brescia, Unibs",FALSE
5fd0aeffddcb88192d542f3d,Italy,Udine,udine,italy,university-of-udine,TRUE,University of Udine,FALSE
5fd0af68ddcb88192d542f3e,Italy,Udine,udine,italy,university-of-udine-scientific-pole-rizzi,TRUE,University of Udine - Scientific Pole Rizzi,FALSE
5fd0aff0ddcb88192d542f3f,Italy,Udine,udine,italy,university-of-udine-faculty-economic-law,TRUE,University of Udine - Faculty Economic Law,FALSE
5fd0b0b8ddcb88192d542f43,Italy,Valdidentro,valdidentro,italy,the-state-university-of-milan,TRUE,The State University of Milan,FALSE
5fd0b161ddcb88192d542f45,Italy,Valdidentro,valdidentro,italy,unitre-university-of-the-three-ages,TRUE,Unitre - University of the Three Ages,FALSE
5fd0b28cddcb88192d542f4a,Italy,Valdisotto,valdisotto,italy,catholic-university-of-the-sacred-heart,TRUE,Catholic University of the Sacred Heart,FALSE
5fd0b3d0ddcb88192d542f4e,Italy,Valfurva,valfurva,italy,university-of-trento,TRUE,University of Trento,FALSE
5fd0b415ddcb88192d542f50,Italy,Valfurva,valfurva,italy,university-of-trento-faculty-of-law,TRUE,University of Trento - Faculty of Law,FALSE
5fd0b4b7ddcb88192d542f54,Italy,Monza,monza,italy,building-u58-university-of-milan-bicocca,TRUE,Building U58 - University of Milan - Bicocca,FALSE
5fd0b4fdddcb88192d542f56,Italy,Monza,monza,italy,ecampus-monza-university,TRUE,ECampus Monza University,FALSE
5fd0b546ddcb88192d542f58,Italy,Monza,monza,italy,bicocca-university-of-medicine,TRUE,Bicocca University of Medicine,FALSE
5fd734d4759188539696f63f,Italy,Alta Valle Intelvi,alta-valle-intelvi,italy,franklin-university-switzerland,TRUE,Franklin University Switzerland,FALSE
5fd7351f759188539696f641,Italy,Alta Valle Intelvi,alta-valle-intelvi,italy,university-of-bern,TRUE,University of Bern,FALSE
5fd73d1c759188539696f64c,Italy,Milan,milan,italy,university-of-milan-3,TRUE,University of Milan,FALSE
5fd73d5c759188539696f64e,Italy,Milan,milan,italy,milan-business-school,TRUE,Milan Business School,FALSE
5fd73dca759188539696f650,Italy,Milan,milan,italy,bocconi-university,TRUE,Bocconi University,FALSE
5fd73ec4759188539696f652,Italy,Santa Margherita Ligure,santa-margherita-ligure,italy,university-and-friends,TRUE,University and Friends,TRUE
5fd73f39759188539696f654,Italy,Zoagli,zoagli,italy,sant-anna-school-of-advanced-studies,TRUE,Sant'Anna School of Advanced Studies,FALSE
5fd7403e759188539696f658,Italy,Milan,milan,italy,vita-salute-san-raffaele-university,TRUE,Vita-Salute San Raffaele University,FALSE
5fd7408d759188539696f65a,Italy,Turin,turin,italy,university-of-insubria-rectorate,TRUE,University of Insubria - Rectorate,FALSE
5fd7411b759188539696f65c,Italy,Turin,turin,italy,iulm,TRUE,IULM,FALSE
5fd741b6759188539696f65e,Italy,Seveso,seveso,italy,international-medical-school,TRUE,International Medical School,FALSE
5fd74316759188539696f662,Italy,Seveso,seveso,italy,milano-fashion-institute,TRUE,Milano Fashion Institute,FALSE
5fd743a8759188539696f664,Italy,Cernusco sul Naviglio,cernusco-sul-naviglio,italy,golgi-educational-sector,TRUE,Golgi educational sector,FALSE
5fd74474759188539696f666,Italy,Milan,milan,italy,sda-bocconi-school-of-management,TRUE,SDA Bocconi School of Management,FALSE
5fd74558759188539696f668,Italy,Alghero,alghero,italy,university-of-sassari,TRUE,University of Sassari,FALSE
603def912eb5313134552965,Canada,Toronto,toronto,canada,york-university,TRUE,York University - Toronto,FALSE
603defda2eb5313134552967,Canada,Vancouver,vancouver,canada,university-of-canada-west,TRUE,University of Canada West,FALSE
603df0292eb5313134552969,Canada,Oshawa,oshawa,canada,durham-college,TRUE,Durham College,FALSE
6059e6acfa85db02d333fbae,United Kingdom,Glasgow,glasgow,united-kingdom,sae-institute-glasgow,TRUE,SAE Institute Glasgow,FALSE
6066bd83eec26787b998341b,Ireland,Dublin,dublin,ireland,tu-dublin-grangegorman-campus,TRUE,TU Dublin - Grangegorman Campus,FALSE
60811f85b366b318acfe197b,Canada,Windsor,windsor,canada,university-of-windsor,TRUE,University of Windsor,FALSE
608120a0b366b318acfe197d,United Kingdom,Warwick,warwick,united-kingdom,warwick-business-school,TRUE,Warwick Business School,FALSE
6088f7453790eb6f9e72e190,United Kingdom,Manchester,manchester,united-kingdom,alliance-manchester-business-school,TRUE,Alliance Manchester Business School,FALSE
60a21d67ba2f0ddf7662cdb8,United Kingdom,London,london,united-kingdom,london-campus-university-of-the-west-of-scotland-uws,TRUE,"London Campus, University of the West of Scotland (UWS)",FALSE
60b1108396a25ed18cfede45,United Kingdom,Cardiff,cardiff,united-kingdom,cardiff-business-school,TRUE,Cardiff Business School,FALSE
60b1ef0a96a25ed18cfedeb8,United Kingdom,London,london,united-kingdom,london-college-of-style,TRUE,London College of Style,FALSE
60bf7b34b43a1e9b60fc61d8,United Kingdom,Salford,salford,united-kingdom,university-of-salford,TRUE,University of Salford,TRUE
60cb0c1f05498a531199a064,United Kingdom,London,london,united-kingdom,escp-business-school,TRUE,ESCP Business School - London,FALSE
60f17656228ac82e48ea670c,United Kingdom,Edinburgh,edinburgh,united-kingdom,reid-school-of-music,TRUE,Reid School of Music,FALSE
60f2efd7228ac82e48ea6d4b,United Kingdom,Guildford,guildford,united-kingdom,university-of-surrey,TRUE,University Of Surrey,FALSE
613aee4dfc9db990e6c5eeef,United Kingdom,Paisley,paisley,united-kingdom,university-of-the-west-of-scotland-uws-paisley-campus,TRUE,University of the West of Scotland Paisley Campus,FALSE
613aee4dfc9db990e6c5ef97,Australia,Melbourne,melbourne,australia,the-university-of-melbourne-parkville-campus,TRUE,The University of Melbourne - Parkville Campus,FALSE
613aee4efc9db990e6c5f04e,Australia,Cairns,cairns,australia,james-cook-university-jcu-smithfield-campus,TRUE,James Cook University - Nguma-Bada Campus,FALSE
617962aab005fbee5bd61d76,Germany,Hamburg,hamburg,germany,university-of-europe-for-applied-sciences,TRUE,University of Europe for Applied Sciences - Hamburg,FALSE
617966f6b005fbee5bd67349,Germany,Berlin,berlin,germany,escp-business-school-berlin,TRUE,ESCP Business School Berlin,FALSE
617aad2eb005fbee5bd704b6,Germany,Hamburg,hamburg,germany,university-of-hamburg,TRUE,University of Hamburg,FALSE
617aad91b005fbee5bd704bb,Germany,Hamburg,hamburg,germany,hamburg-university-of-technology,TRUE,Hamburg University of Technology,FALSE
617aae8ab005fbee5bd704c8,Germany,Hamburg,hamburg,germany,hafencity-university-hamburg-hcu,TRUE,HafenCity University Hamburg (HCU),FALSE
617aaf20b005fbee5bd704d0,Germany,Hamburg,hamburg,germany,helmut-schmidt-university,TRUE,Helmut Schmidt University,FALSE
617bc5f21ac7c72911c32bb8,Germany,Berlin,berlin,germany,the-charite,TRUE,The CharitÃ©,FALSE
617bc7c21ac7c72911c32bc4,Canada,Ottawa,ottawa,canada,carleton-university,TRUE,Carleton University,FALSE
617bc8e11ac7c72911c32bcc,Spain,Valencia,valencia,spain,uned-valencia,TRUE,UNED ValÃ¨ncia,FALSE
617bc91b1ac7c72911c32bcd,Spain,Valencia,valencia,spain,valencia-polytechnic-university,TRUE,Valencia Polytechnic University,FALSE
617bcb701ac7c72911c32bde,Poland,Krakow,krakow,poland,cracow-university-of-technology,TRUE,Cracow University of Technology,FALSE
617bcbc81ac7c72911c32bdf,Poland,Krakow,krakow,poland,agh-university-of-science-and-technology,TRUE,AGH University of Science and Technology,FALSE
617bcc031ac7c72911c32be0,Poland,Krakow,krakow,poland,cracow-university-of-economics,TRUE,Cracow University of Economics,FALSE
617bccb91ac7c72911c32be1,France,Paris,paris,france,make-up-for-ever-academy-paris,TRUE,Make Up For Ever Academy Paris,FALSE
617bccc91ac7c72911c32be2,Germany,Berlin,berlin,germany,technical-university-of-berlin-tu-berlin,TRUE,Technical University of Berlin ( TU Berlin ),FALSE
617bcd471ac7c72911c32be5,Portugal,Porto,porto,portugal,catolica-porto-business-school,TRUE,CatÃ³lica Porto Business School,FALSE
617bce131ac7c72911c32be8,Germany,Berlin,berlin,germany,berlin-university-of-the-arts,TRUE,Berlin University of the Arts,FALSE
617bd4e51ac7c72911c32bea,Germany,Potsdam,potsdam,germany,university-of-potsdam,TRUE,University of Potsdam,FALSE
617bd7a41ac7c72911c3358a,Germany,Berlin,berlin,germany,escp-europe-business-school-berlin,TRUE,ESCP Europe Business School Berlin,FALSE
617be5cf1ac7c72911c33f67,Germany,Berlin,berlin,germany,hertie-school-of-governance,TRUE,Hertie School,FALSE
617cf93f1ac7c72911c37061,Germany,Berlin,berlin,germany,steinbeis-university-berlin,TRUE,Steinbeis University Berlin,FALSE
617cf9801ac7c72911c37069,Germany,Berlin,berlin,germany,esmt-european-school-of-management-and-technology,TRUE,ESMT European School of Management and Technology,FALSE
617d01cc1ac7c72911c37080,South Korea,Seoul,seoul,south-korea,korea-university,TRUE,Korea University,FALSE
617d02031ac7c72911c37081,Germany,Berlin,berlin,germany,international-psychoanalytic-university-berlin,TRUE,International Psychoanalytic University Berlin,FALSE
617d03ae1ac7c72911c37084,Germany,Berlin,berlin,germany,universities-of-applied-sciences,TRUE,Universities of Applied Sciences,FALSE
617d045c1ac7c72911c37085,Canada,St. Catharines,st-catharines,canada,niagara-college,TRUE,Niagara College - St. Catharines,FALSE
617d046d1ac7c72911c37086,Germany,Berlin,berlin,germany,alice-salomon-university-of-applied-sciences-berlin,TRUE,Alice Salomon University of Applied Sciences Berlin,FALSE
617d04f61ac7c72911c37087,South Korea,Seoul,seoul,south-korea,sungkyunkwan-university-skku,TRUE,Sungkyunkwan University (SKKU),FALSE
617d057e1ac7c72911c37088,South Korea,Seoul,seoul,south-korea,yonsei-university,TRUE,Yonsei University,FALSE
617d06801ac7c72911c37089,South Korea,Seoul,seoul,south-korea,pohang-university-of-science-and-technology-postech,TRUE,Pohang University of Science And Technology (POSTECH),FALSE
617d08451ac7c72911c3708c,Poland,Katowice,katowice,poland,the-university-of-silesia,TRUE,The University of Silesia,FALSE
617d08571ac7c72911c3708d,South Korea,Seoul,seoul,south-korea,ewha-womans-university,TRUE,Ewha Womans University,FALSE
617d08bd1ac7c72911c3708e,Poland,Katowice,katowice,poland,university-of-occupational-safety-management-in-katowice-wszop,TRUE,University of Occupational Safety Management in Katowice (WSZOP),FALSE
617d090d1ac7c72911c3708f,South Korea,Seoul,seoul,south-korea,sogang-university,TRUE,Sogang University,FALSE
617d09391ac7c72911c37090,Poland,Katowice,katowice,poland,katowice-school-of-economics,TRUE,Katowice School of Economics,FALSE
617d09471ac7c72911c37091,Germany,Berlin,berlin,germany,bard-college-berlin,TRUE,Bard College Berlin,FALSE
617d09961ac7c72911c37092,Germany,Berlin,berlin,germany,touro-college-berlin,TRUE,Touro College Berlin,FALSE
617d09f21ac7c72911c37093,Germany,Berlin,berlin,germany,teikyo-university-berlin-campus,TRUE,Teikyo University (Berlin campus),FALSE
617d09f91ac7c72911c37094,United States,Rochester (New York),rochester,united-states,university-of-rochester,TRUE,University of Rochester,FALSE
617d0a091ac7c72911c37095,Denmark,Copenhagen,copenhagen,denmark,university-of-copenhagen,TRUE,University of Copenhagen,FALSE
617d0a621ac7c72911c37096,Germany,Berlin,berlin,germany,ota-private-university-of-applied-sciences-berlin-ota-hochschule-berlin,TRUE,OTA private University of applied sciences Berlin ( OTA Hochschule Berlin ),FALSE
617d0aae1ac7c72911c37097,United States,Rochester (New York),rochester,united-states,rochester-institute-of-technology,TRUE,Rochester Institute of Technology,FALSE
617d0aba1ac7c72911c37098,Germany,Berlin,berlin,germany,media-design-university,TRUE,Media design university,FALSE
617d0afe1ac7c72911c37099,Germany,Berlin,berlin,germany,weisensee-academy-of-art-berlin-public,TRUE,WeiÃŸensee Academy of Art Berlin (public),FALSE
617d0b181ac7c72911c3709a,United States,Rochester (New York),rochester,united-states,nazareth-college,TRUE,Nazareth College,FALSE
617d0b451ac7c72911c3709b,Germany,Berlin,berlin,germany,catholic-university-of-social-sciences-berlin,TRUE,Catholic University of Social Sciences Berlin,FALSE
617d0bd61ac7c72911c3709d,Germany,Berlin,berlin,germany,catholic-university-of-applied-sciences,TRUE,Catholic University of Applied Sciences,FALSE
617d0c091ac7c72911c3709e,Denmark,Lyngby,lyngby,denmark,technical-university-of-denmark,TRUE,Technical University of Denmark,FALSE
617d0c0b1ac7c72911c3709f,United States,Rochester (New York),rochester,united-states,st-john-fisher-college,TRUE,St. John Fisher College,FALSE
617d0c2b1ac7c72911c370a0,Germany,Berlin,berlin,germany,international-business-school,TRUE,International Business School,FALSE
617d0cb51ac7c72911c370a1,United States,Rochester (New York),rochester,united-states,bryant-stratton-college,TRUE,Bryant & Stratton College - Rochester,FALSE
617d0d281ac7c72911c370a2,Germany,Berlin,berlin,germany,ernst-busch-academy-of-dramatic-arts-public,TRUE,Ernst Busch Academy of Dramatic Arts (public),FALSE
617d0d2b1ac7c72911c370a3,Denmark,Copenhagen,copenhagen,denmark,copenhagen-business-school,TRUE,Copenhagen Business School,FALSE
617d0d941ac7c72911c370a5,Germany,Berlin,berlin,germany,hanns-eisler-university-of-music-public,TRUE,Hanns Eisler University of Music (public),FALSE
617d0da81ac7c72911c370a6,Denmark,Copenhagen,copenhagen,denmark,it-university-of-copenhagen,TRUE,IT University of Copenhagen,FALSE
617d0e101ac7c72911c370a7,Canada,Peterborough,peterborough,canada,trent-university,TRUE,Trent University,FALSE
617d0e301ac7c72911c370a8,Germany,Berlin,berlin,germany,berlin-university-of-technology-and-economics,TRUE,Berlin University of Technology and Economics,FALSE
617d0ec91ac7c72911c370aa,Germany,Berlin,berlin,germany,protestant-university-of-applied-sciences,TRUE,Protestant University of Applied Sciences,FALSE
617d0ecc1ac7c72911c370ab,Canada,Toronto,toronto,canada,tyndale-university-college-and-seminary,TRUE,Tyndale University College and Seminary,FALSE
617d0f021ac7c72911c370ad,Germany,Berlin,berlin,germany,german-academy-for-film-and-television-berlin,TRUE,German Academy for Film and Television Berlin,FALSE
617d0f4b1ac7c72911c370ae,Canada,Toronto,toronto,canada,michener-institute-for-applied-health-sciences,TRUE,The Michener Institute of Education,FALSE
617d0f531ac7c72911c370af,Germany,Berlin,berlin,germany,srh-university-for-communication-and-design,TRUE,SRH University for Communication and Design,FALSE
617d0f931ac7c72911c370b0,Germany,Berlin,berlin,germany,code-university-of-applied-sciences,TRUE,CODE University of Applied Sciences,FALSE
617d0fba1ac7c72911c370b1,Canada,North York,north-york,canada,canadian-memorial-chiropractic-college,TRUE,Canadian Memorial Chiropractic College,FALSE
617d0fff1ac7c72911c370b2,Germany,Berlin,berlin,germany,berlin-university-of-applied-sciences-and-technology-public,TRUE,Berlin University of Applied Sciences and Technology (public),FALSE
617d10321ac7c72911c370b3,Canada,Toronto,toronto,canada,regis-college-university-of-toronto,TRUE,Regis College University of Toronto,FALSE
617d10611ac7c72911c370b4,Denmark,Copenhagen,copenhagen,denmark,kea-copenhagen-school-of-design-and-technology,TRUE,KEA - Copenhagen School of Design and Technology,FALSE
617d10c11ac7c72911c370b5,Germany,Berlin,berlin,germany,berlin-school-of-economics-and-law-public,TRUE,Berlin School of Economics and Law (public),FALSE
617d10d71ac7c72911c370b6,Denmark,Copenhagen,copenhagen,denmark,zealand-institute-business-and-technology,TRUE,Zealand Institute Business and Technology,FALSE
617d111c1ac7c72911c370b7,Germany,Berlin,berlin,germany,berlin-international-university-of-applied-sciences,TRUE,Berlin International University of Applied Sciences,FALSE
617d11921ac7c72911c370b9,Canada,Toronto,toronto,canada,victoria-university-2,TRUE,Victoria University - Toronto,FALSE
617d12021ac7c72911c370c2,Denmark,Copenhagen,copenhagen,denmark,metropolitan-university-college,TRUE,Metropolitan University College,FALSE
617d122f1ac7c72911c370c4,Canada,Toronto,toronto,canada,upper-madison-college,TRUE,Upper Madison College,FALSE
617d12931ac7c72911c370c7,Canada,Toronto,toronto,canada,academy-of-design-toronto,TRUE,Academy of Design Toronto,FALSE
617d12df1ac7c72911c370c9,Denmark,Copenhagen,copenhagen,denmark,cph-business-copenhagen-business-academy,TRUE,CPH Business Copenhagen Business Academy,FALSE
617d13061ac7c72911c370cc,Canada,Toronto,toronto,canada,university-of-trinity-college,TRUE,University of Trinity College,FALSE
617d141a1ac7c72911c370d7,Canada,Toronto,toronto,canada,sslc-sprott-shaw-language-college,TRUE,SSLC â€” Sprott Shaw Language College,FALSE
617d14c91ac7c72911c370d9,Canada,Toronto,toronto,canada,uccbt-upper-career-college-business-technology,TRUE,UCCBT - Upper Career College Business & Technology,FALSE
617d15701ac7c72911c370de,Canada,Vancouver,vancouver,canada,ilac-international-language-academy-of-canada,TRUE,ILAC - International Language Academy of Canada,FALSE
617d15ab1ac7c72911c370e2,Germany,Dortmund,dortmund,germany,dortmund-university-of-applied-sciences-and-arts,TRUE,Dortmund University of Applied Sciences and Arts,FALSE
617d15de1ac7c72911c370e4,Canada,Toronto,toronto,canada,institute-of-christian-studies,TRUE,Institute of Christian Studies,FALSE
617d15f71ac7c72911c370e5,Germany,Dortmund,dortmund,germany,technical-university-of-dortmund,TRUE,Technical University of Dortmund,FALSE
617d16ad1ac7c72911c370e8,Canada,Toronto,toronto,canada,university-of-toronto-university-of-st-michael-s-college,TRUE,University of Toronto â€“ University of St. Michael's College,FALSE
617d17081ac7c72911c370e9,Denmark,Copenhagen,copenhagen,denmark,royal-danish-academy-of-fine-arts,TRUE,Royal Danish Academy of Fine Arts,FALSE
617d17401ac7c72911c370ea,Canada,Toronto,toronto,canada,university-of-toronto-wycliffe-college,TRUE,University of Toronto â€“ Wycliffe College,FALSE
617d17711ac7c72911c370eb,Denmark,Copenhagen,copenhagen,denmark,royal-danish-academy-architecture,TRUE,Royal Danish Academy - Architecture,FALSE
617d17951ac7c72911c370ec,Germany,Potsdam,potsdam,germany,film-university-babelsberg-konrad-wolf,TRUE,Film University Babelsberg Konrad Wolf,FALSE
617d17ee1ac7c72911c370ed,Denmark,Copenhagen,copenhagen,denmark,copenhagen-hospitality-college,TRUE,Copenhagen Hospitality College,FALSE
617d18e61ac7c72911c370f1,Germany,Leipzig,leipzig,germany,academy-of-fine-arts-leipzig,TRUE,Academy of Fine Arts Leipzig,FALSE
617d18fd1ac7c72911c370f2,Germany,Potsdam,potsdam,germany,xu-exponential-university-of-applied-sciences,TRUE,XU Exponential University of Applied Sciences,FALSE
617d19041ac7c72911c370f3,Canada,Ontario,ontario,canada,conestoga-college-institute-of-technology-and-advanced-learning,TRUE,Conestoga College Institute of Technology and Advanced Learning,FALSE
617d19481ac7c72911c370f4,Germany,Leipzig,leipzig,germany,hhl-leipzig-graduate-school-of-management,TRUE,HHL Leipzig Graduate School of Management,FALSE
617d19be1ac7c72911c370f5,Germany,Leipzig,leipzig,germany,leipzig-university-of-applied-sciences,TRUE,Leipzig University of Applied Sciences,FALSE
617d1a241ac7c72911c370f6,Germany,Leipzig,leipzig,germany,university-of-leipzig,TRUE,University of Leipzig,FALSE
617d1a711ac7c72911c370f7,Canada,Waterloo,waterloo,canada,resurrection-college,TRUE,Resurrection College,FALSE
617d1a8b1ac7c72911c370f8,Germany,Leipzig,leipzig,germany,university-of-music-and-theatre-leipzig,TRUE,University of Music and Theatre Leipzig,FALSE
617d1a8c1ac7c72911c370f9,Germany,Potsdam,potsdam,germany,university-of-applied-sciences-potsdam,TRUE,University of Applied Sciences Potsdam,FALSE
617d1ae31ac7c72911c370fb,Canada,Waterloo,waterloo,canada,wilfrid-laurier-university,TRUE,Wilfrid Laurier University,FALSE
617d1b061ac7c72911c370fe,Germany,Leipzig,leipzig,germany,university-of-telecommunications-leipzig,TRUE,University of Telecommunications Leipzig,FALSE
617d1b7b1ac7c72911c37101,Germany,Potsdam,potsdam,germany,cbs-international-business-school,TRUE,CBS International Business School,FALSE
617d1b891ac7c72911c37102,Canada,Waterloo,waterloo,canada,st-paul-s-united-college,TRUE,St. Paul's United College,FALSE
617d1b9e1ac7c72911c37103,Canada,Edmonton,edmonton,canada,university-of-alberta,TRUE,University of Alberta,FALSE
617d1bef1ac7c72911c37104,Germany,Potsdam,potsdam,germany,gisma-business-school-university-of-applied-sciences,TRUE,GISMA Business School University of Applied Sciences,FALSE
617d1c091ac7c72911c37105,Canada,Edmonton,edmonton,canada,concordia-university-of-edmonton,TRUE,Concordia University of Edmonton,FALSE
617d1c751ac7c72911c37106,Canada,Edmonton,edmonton,canada,nait,TRUE,NAIT,FALSE
617d1c9e1ac7c72911c37107,Germany,Potsdam,potsdam,germany,hasso-plattner-institute-hpi,TRUE,Hasso Plattner Institute (HPI),FALSE
617d1cf51ac7c72911c37109,Canada,Edmonton,edmonton,canada,macewan-university,TRUE,MacEwan University - Edmonton,FALSE
617d1d4a1ac7c72911c3710a,Canada,Montreal,montreal,canada,mcgill-university,TRUE,McGill University,FALSE
617d1d551ac7c72911c3710b,Canada,Edmonton,edmonton,canada,norquest-college-edmonton,TRUE,Norquest College Edmonton,FALSE
617d1d781ac7c72911c3710c,Canada,Kitchener,kitchener,canada,trios-college,TRUE,Trios College,FALSE
617d1db01ac7c72911c3710d,Canada,Edmonton,edmonton,canada,the-king-s-university,TRUE,The King's University,FALSE
617d1e121ac7c72911c3710e,Canada,Edmonton,edmonton,canada,cdi-college,TRUE,CDI College,FALSE
617d1e2f1ac7c72911c3710f,Canada,Kitchener,kitchener,canada,westervelt-college,TRUE,Westervelt College,FALSE
617d1e6c1ac7c72911c37111,Canada,Edmonton,edmonton,canada,newman-theological-college,TRUE,Newman Theological College,FALSE
617d1eac1ac7c72911c37116,Canada,Montreal,montreal,canada,university-of-quebec-at-montreal,TRUE,University of Quebec at Montreal,FALSE
617d1eb71ac7c72911c37117,Canada,Waterloo,waterloo,canada,great-lakes-bible-college,TRUE,Great Lakes Bible College,FALSE
