"id","name","countrySlug","country","status","slug"
"63e2216b2c08937c665cb887",Rosny-sous-Bois,france,France,true,rosny-sous-bois
"63e222a12c08937c665ccce2",Lille,france,France,true,lille
"63e223df2c08937c665cd63d",Fontainebleau,france,France,true,fontainebleau
"63e224e52c08937c665cd8d1",Courbevoie,france,France,true,courbevoie
"63e227ff2c08937c665cf5b9",Noisy Le Grand,france,France,true,noisy-le-grand
"63e228422c08937c665cf5c2",Puteaux,france,France,true,puteaux
"63e228c92c08937c665cfab4",Clamart,france,France,true,clamart
"63e229c22c08937c665d0561",Colombes,france,France,true,colombes
"63e22a112c08937c665d069b",Romainville,france,France,true,romainville
"63e22cd92c08937c665d1721",Annemasse,france,France,true,annemasse
"63e22dde2c08937c665d22ce",Nanterre,france,France,true,nanterre
"63e22e362c08937c665d2784",Montpellier,france,France,true,montpellier
"63e22e922c08937c665d2d44",Saint-Denis,france,France,false,saint-denis
"63e22f932c08937c665d3bbf",Marcq En Baroeul,france,France,false,marcq-en-baroeul
"63e230152c08937c665d3dc0",Montigny Le Bretonneux,france,France,false,montigny-le-bretonneux
"63e230332c08937c665d3dc9",Ivry Sur Seine,france,France,false,ivry-sur-seine
"63e230632c08937c665d3e26",Lambersart,france,France,true,lambersart
"63e2309d2c08937c665d3f55",Orleans,france,France,true,orleans
"63e230ce2c08937c665d4281",Pantin,france,France,true,pantin
"63e230f62c08937c665d4567",Calais,france,France,true,calais
"63e230fa2c08937c665d4577",Montreuil,france,France,true,montreuil
"63e231502c08937c665d4613",Castries,france,France,true,castries
"63e2319c2c08937c665d4b9f",Talence,france,France,true,talence
"63e231b62c08937c665d4c39",ChampignyÂ SurÂ Marne,france,France,false,champigny-sur-marne
"63e231f32c08937c665d4e69",Saint Ouen Sur Seine,france,France,false,saint-ouen-sur-seine
"63e771f237adfe5b065dea51",Fullerton (California),united-states,United States,true,fullerton
"63e774fa37adfe5b065df22e",Moscow (Idaho),united-states,United States,true,moscow
"63e7786237adfe5b065dfde4",Corpus Christi (Texas),united-states,United States,true,corpus-christi
"63fd8c85bfe76f6e534fe2b1",Etobicoke,canada,Canada,true,etobicoke
"6405bad100bf9f1f8b339c96",Geraldton,australia,Australia,true,geraldton
"6409749700bf9f1f8b3a3604",Uxbridge,united-kingdom,United Kingdom,true,uxbridge
"641c903696f479dc344b2417",Kent (Ohio),united-states,United States,true,kent-2
"6421824791d3ab62b05f2cee",Wasagaming,canada,Canada,false,wasagaming
"6426d5c38509eeaf352e5a1b",Zaragoza,spain,Spain,true,zaragoza
"642abb0e8509eeaf3535364f",Stockholm,sweden,Sweden,true,stockholm
"642abbd78509eeaf35353907",MalmÃ¶,sweden,Sweden,true,malmo
"642abcd38509eeaf353539eb",Tampere,finland,Finland,true,tampere
"6436e136bf2a6d2a9ed08b2e",Terre Haute (Indiana),united-states,United States,true,terre-haute
"6439b1af141ebeafdd40c87e",Sault Ste. Marie,canada,Canada,true,sault-ste-marie
"644ada4a0e5c04cbdc2960d5",San Jose (California),united-states,United States,true,san-jose
"64588f604b17e6688076c1b4",Lucerne,switzerland,Switzerland,true,lucerne
"646466fda93d647a619646d8",Riga,latvia,Latvia,true,riga
"64668b7689dc7e966d3296af",Binghamton (New York),united-states,United States,true,binghamton
"647097fb070b722db1690c67",Bonn,germany,Germany,true,bonn
"64709833070b722db1690e0e",DÃ¼sseldorf,germany,Germany,true,dusseldorf
"647098bd070b722db169164b",Mannheim,germany,Germany,true,mannheim
"647098ff070b722db16917a5",Mainz,germany,Germany,true,mainz
"64709f3b070b722db1694df5",CÃ³rdoba,spain,Spain,true,cordoba
"64709fa9070b722db1695292",Getafe,spain,Spain,true,getafe
"6470a056070b722db16958bc",Burjassot,spain,Spain,true,burjassot
"6470a496070b722db1699405",Parma,italy,Italy,false,parma
"6470a503070b722db1699842",Santa Lucia,italy,Italy,false,santa-lucia
"6470a679070b722db169a443",Chieti,italy,Italy,false,chieti
"6470a737070b722db169ace7",The Hague,netherlands,Netherlands,true,the-hague
"6470a7c6070b722db169b1c0",Maastricht,netherlands,Netherlands,false,maastricht
"6470a860070b722db169b680",Brest,france,France,true,brest
"6470a9cc070b722db169bfd2",Amiens,france,France,true,amiens
"6470aa05070b722db169c08a",Bourges,france,France,false,bourges
"6470ab16070b722db169c8b9",Rouen,france,France,true,rouen
"6470ab5f070b722db169cc63",Noisy-le-Grand,france,France,false,noisy-le-grand-2
"6470ad16070b722db169d711",Brussels,belgium,Belgium,true,brussels
"6470ad92070b722db169d942",Leuven,belgium,Belgium,true,leuven
"6470ae2f070b722db169dacc",ZÃ¼rich,switzerland,Switzerland,true,zurich
"6470aec1070b722db169dec9",Lausanne,switzerland,Switzerland,true,lausanne
"6470af59070b722db169e0b8",WrocÅ‚aw,poland,Poland,true,wroclaw
"6470b03f070b722db169e539",Graz,austria,Austria,true,graz
"6470b0bd070b722db169e553",Slough,united-kingdom,United Kingdom,true,slough
"647456fe070b722db16fd997",Wembley,united-kingdom,United Kingdom,true,wembley
"648fe141650cbf6b71be3fe4",wien,austria,Austria,false,wien
"649093d7c5bdbaf9ee4c5c1b",Gatineau,canada,Canada,true,gatineau
"6493d5696b54e7b478c42396",Lakeland (Florida),united-states,United States,true,lakeland
"6494da746b54e7b478ca3da8",Spartanburg,united-states,United States,true,spartanburg
"649d31ec56912b2a56737921",Fort Myers (Florida),united-states,United States,true,fort-myers
"649d322b56912b2a56737cd8",Youngstown (Ohio),united-states,United States,true,youngstown
"64a5136c94a920a36ea4cf2f",Cachen,france,France,false,cachen
"64acf1bd6170c6ec112509cd",Bayreuth,germany,Germany,true,bayreuth
"64acf3326170c6ec11251e79",verona,italy,Italy,false,verona
"64acf5946170c6ec11253b87",Brescia,italy,Italy,false,brescia
"64acf75a6170c6ec11254df3",freiburg,germany,Germany,false,freiburg
"64acf8656170c6ec11255b97",bergamo,italy,Italy,true,bergamo
"64acf8b26170c6ec11255d80",leuwaarden,netherlands,Netherlands,false,leuwaarden
"64acf9f06170c6ec11256ab0",guadalajara,spain,Spain,false,guadalajara
"64acfb0a6170c6ec11257978",prague,czechia,Czechia,false,prague
"64acfc926170c6ec1125824c",santander,spain,Spain,false,santander
"64acfe886170c6ec1125af49",modena,italy,Italy,false,modena
"64acff456170c6ec1125b946",almeria,spain,Spain,false,almeria
"64acff716170c6ec1125be0e",trieste,italy,Italy,false,trieste
"64ad00006170c6ec1125c198",faro,portugal,Portugal,false,faro
"64af11c401f4389266caa27c",Notre Dame (Indiana),united-states,United States,true,notre-dame
"64afd2ab01f4389266d03018",Emeryville,united-states,United States,true,emeryville
"64d55331e9b6ade3464609e0",Amherst (Massachusetts),united-states,United States,true,amherst
"64e459ce878bdccfdc14f171",Washington DC,united-states,United States,true,washington-dc
"64f0d5ae1268d6d251a9a84c",Milwaukee (Wisconsin),united-states,United States,true,milwaukee
"652e150851bca35fe5ae222e",Hamrun,malta,Malta,true,hamrun
"653f5767a4c9783be0972b98",Kalkara,malta,Malta,true,kalkara
"65424ccca4c9783be0ae050a",Kaunas,lithuania,Lithuania,true,kaunas
"654b340fb41b8d25d93fdd94",Bentley,australia,Australia,true,bentley
"654e41857abd13c9e7fd44db",Santa Barbara (California),united-states,United States,true,santa-barbara
"655dabbccf6d95abe411ff26",Algester,australia,Australia,true,algester
"6567614fdbac4b1a18c98937",Amherst (New York),united-states,United States,true,amherst-new-york
"657164df66e5f62f67443374",Milton,canada,Canada,true,milton
"657c26f3b79ce79b0131a158",Estoril,portugal,Portugal,true,estoril
"657d283e661ef78a723867ef",Stone Mountain,united-states,United States,true,stone-mountain
"658294ffee8ed0de659858df",Hong Kong,china,China,true,hong-kong
"65829c23ee8ed0de6598f416",Lugo,spain,Spain,true,lugo
"658c1706a0be1c9354fc78ed",Maitland (Florida),united-states,United States,false,maitland-florida
"65aed00b081731f9b1b077e6",Muncie (Indiana),united-states,United States,true,muncie-indiana
"65af5f6a081731f9b1b38b8a",Lexington (Kentucky),united-states,United States,true,lexington-kentucky
"65b1fa5f21d01ff8de1ed87a",Columbia (Missouri),united-states,United States,true,columbia-missouri
"65b96bce88f06c0d847a2526",Salt Lake City (Utah),united-states,United States,true,salt-lake-city-utah
"65c723983d03a2bb44cc5003",Nashville (Tennessee),united-states,United States,true,nashville-tennessee
"65ce685da30da5d4fc05a35c",Chapel Hill (North Carolina),united-states,United States,true,chapel-hill-north-carolina
"65cfc728717f4f306c4fef51",Cullowhee (North Carolina),united-states,United States,true,cullowhee-north-carolina
"65ddcc6ab91a3d4b4f9b2b19",Carbondale (Illinois),united-states,United States,true,carbondale
"65ddcd91b91a3d4b4f9b3b67",Reno (Nevada),united-states,United States,true,reno-nevada
"65ddce55b91a3d4b4f9b41e1",Isla Vista (California),united-states,United States,true,isla-vista-california
"65eff831e2623463c4c2c96d",Waterford,ireland,Ireland,true,waterford
