id,displayName,slug,country,city,countrySlug,citySlug,Parent University Id,Parent University Slug
613aee4dfc9db990e6c5ef85,Swinburne University of Technology - Melbourne CBD campus,swinburne-university-of-technology-melbourne-cbd-campus,Australia,Melbourne,australia,melbourne,5a6870ff32328a1060e06593,swinburne-university-of-technology
613aee4dfc9db990e6c5ef65,Western Sydney University - Penrith Campus,western-sydney-university-penrith-campus,Australia,Sydney,australia,sydney,5a6870ff32328a1060e065a6,western-sydney-university
613aee4dfc9db990e6c5ef94,The University of Adelaide - Thebarton Campus,the-university-of-adelaide-thebarton-campus,Australia,Adelaide,australia,adelaide,5a6870ff32328a1060e06580,the-university-of-adelaide
613aee4dfc9db990e6c5ef9e,University of South Australia (UniSA) - Adelaide City East Campus,university-of-south-australia-unisa-adelaide-city-east-campus,Australia,Adelaide,australia,adelaide,5a6870ff32328a1060e0657e,university-of-south-australia-(unisa)
613aee4dfc9db990e6c5efbb,The Manchester College - Openshaw Campus,the-manchester-college-openshaw-campus,United Kingdom,Manchester,united-kingdom,manchester,5a68710032328a1060e065e0,the-manchester-college
613aee4dfc9db990e6c5ef7e,Oxford Brookes University - Wheatley Campus,oxford-brookes-university-wheatley-campus,United Kingdom,Oxford (UK),united-kingdom,oxford,5a68710032328a1060e06624,oxford-brookes-university
613aee4dfc9db990e6c5efc5,Technological University Dublin - Tallaght Campus,technological-university-dublin-technological-university-dublin-tallaght-campus,Ireland,Dublin,ireland,dublin,5c874660bdc1dd0db79be479,technological-university-dublin
613aee4efc9db990e6c5efd4,University of the West of England (UWE) - Gloucester Campus,university-of-the-west-of-england-uwe-gloucester-campus,United Kingdom,Bristol,united-kingdom,bristol,5a68710032328a1060e065f6,university-of-the-west-of-england-(uwe)
613aee4dfc9db990e6c5ef8f,TAFE Queensland Brisbane - Mt Gravatt Campus,tafe-queensland-brisbane-mt-gravatt-campus,Australia,Brisbane,australia,brisbane,5a68710032328a1060e065c3,tafe-queensland-brisbane
613aee4dfc9db990e6c5efbf,Liverpool John Moores University (LJMU) - Mount Pleasant Campus,liverpool-john-moores-university-ljmu-mount-pleasant-campus,United Kingdom,Liverpool,united-kingdom,liverpool,5a68710032328a1060e065ff,liverpool-john-moores-university-(ljmu)
613aee4dfc9db990e6c5efb6,Glasgow Clyde College - Anniesland Campus,glasgow-clyde-college-anniesland-campus,United Kingdom,Glasgow,united-kingdom,glasgow,5a68710032328a1060e0663b,glasgow-clyde-college
613aee4dfc9db990e6c5efba,The Manchester College - Nicholls Campus,the-manchester-college-nicholls-campus,United Kingdom,Manchester,united-kingdom,manchester,5a68710032328a1060e065e0,the-manchester-college
613aee4efc9db990e6c5efd3,University of the West of England (UWE) - Hartpury Campus,university-of-the-west-of-england-uwe-hartpury-campus,United Kingdom,Bristol,united-kingdom,bristol,5a68710032328a1060e065f6,university-of-the-west-of-england-(uwe)
613aee4efc9db990e6c5efcf,University of Cumbria - Brampton Road Campus,university-of-cumbria-carlisle-brampton-road-campus,United Kingdom,Carlisle,united-kingdom,carlisle,5a68710032328a1060e0662a,university-of-cumbria
613aee4dfc9db990e6c5efc4,University of Queensland (UQ) - Herston Campus,university-of-queensland-uq-herston-campus,Australia,Brisbane,australia,brisbane,5a68710032328a1060e065c1,university-of-queensland-(uq)
613aee4efc9db990e6c5efd8,Sheffield Hallam University - Collegiate Campus,sheffield-hallam-university-collegiate-campus,United Kingdom,Sheffield,united-kingdom,sheffield,5a68710032328a1060e065dc,sheffield-hallam-university
613aee4dfc9db990e6c5efb0,Oxford House College London - OHC London Richmond,oxford-house-college-london-ohc-london-richmond,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066f9,oxford-house-college-london
613aee4efc9db990e6c5efdd,Flinders University - Bedford Park Campus,flinders-university-bedford-park-campus,Australia,Adelaide,australia,adelaide,5a6870ff32328a1060e06581,flinders-university
613aee4dfc9db990e6c5efb5,Glasgow Clyde College - Cardonald Campus,glasgow-clyde-college-cardonald-campus,United Kingdom,Glasgow,united-kingdom,glasgow,5a68710032328a1060e0663b,glasgow-clyde-college
613aee4efc9db990e6c5efec,"Central Saint Martins, University of the Arts London - CSM King's Cross Campus",central-saint-martins-university-of-the-arts-london-csm-kings-cross-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066e1,"central-saint-martins,-university-of-the-arts-london"
613aee4dfc9db990e6c5ef8a,TAFE Queensland Brisbane - Alexandra Hills Campus,tafe-queensland-brisbane-alexandra-hills-campus,Australia,Brisbane,australia,brisbane,5a68710032328a1060e065c3,tafe-queensland-brisbane
613aee4efc9db990e6c5eff1,University of the Arts London - CSM Richbell Place,university-of-the-arts-london-csm-richbell-place,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066c8,university-of-the-arts-london
613aee4efc9db990e6c5efce,University of Cumbria - Carlisle - Fusehill Street Campus,university-of-cumbria-carlisle-fusehill-street-campus,United Kingdom,Carlisle,united-kingdom,carlisle,5a68710032328a1060e0662a,university-of-cumbria
613aee4efc9db990e6c5f005,City University London - Bayes Business School,city-university-london-cass-business-school,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066de,city-university-london
613aee4dfc9db990e6c5efa3,University of South Australia (UniSA) - Mount Gambier Campus,university-of-south-australia-unisa-mount-gambier-campus,Australia,Adelaide,australia,adelaide,5a6870ff32328a1060e0657e,university-of-south-australia-(unisa)
613aee4dfc9db990e6c5ef9f,University of South Australia (UniSA) - Adelaide City West Campus,university-of-south-australia-unisa-adelaide-city-west-campus,Australia,Adelaide,australia,adelaide,5a6870ff32328a1060e0657e,university-of-south-australia-(unisa)
613aee4efc9db990e6c5efe7,Edith Cowan University (ECU) - South West Campus,edith-cowan-university-ecu-south-west-campus,Australia,Perth,australia,perth,5a6870ff32328a1060e065bb,edith-cowan-university-(ecu)
613aee4dfc9db990e6c5efae,The University of Notre Dame Sydney - Darlinghurst Campus,the-university-of-notre-dame-sydney-darlinghurst-campus,Australia,Sydney,australia,sydney,5a6870ff32328a1060e065ad,the-university-of-notre-dame-sydney
613aee4efc9db990e6c5efca,University of Lincoln - Lincoln Brayford Campus,university-of-lincoln-lincoln-brayford-campus,United Kingdom,Lincoln,united-kingdom,lincoln,5a68710032328a1060e0661d,university-of-lincoln
613aee4dfc9db990e6c5efb8,The Manchester College - Â Shena SImon campus,the-manchester-college-shena-simon-campus,United Kingdom,Manchester,united-kingdom,manchester,5a68710032328a1060e065e0,the-manchester-college
613aee4efc9db990e6c5f000,University College London (UCL) - Department of Space and Climate Physics,university-college-london-ucl-department-of-space-and-climate-physics,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066dc,university-college-london-(ucl)
613aee4efc9db990e6c5efe3,Staffordshire University - Lichfield Campus,staffordshire-university-lichfield-campus,United Kingdom,Stoke on Trent,united-kingdom,stoke-on-trent,5a68710032328a1060e06628,staffordshire-university
613aee4dfc9db990e6c5efc7,University of Derby - Chesterfield Campus,university-of-derby-chesterfield-campus,United Kingdom,Derby,united-kingdom,derby,5a68710032328a1060e0660a,university-of-derby
613aee4efc9db990e6c5efcc,University of Lincoln - Riseholme Campus,university-of-lincoln-riseholme-campus,United Kingdom,Lincoln,united-kingdom,lincoln,5a68710032328a1060e0661d,university-of-lincoln
613aee4dfc9db990e6c5efa9,Deakin University - Geelong Waurn Ponds Campus,deakin-university-geelong-waurn-ponds-campus,Australia,Melbourne,australia,melbourne,5a6870ff32328a1060e06591,deakin-university
613aee4efc9db990e6c5efe5,Edith Cowan University (ECU) - Joondalup Campus,edith-cowan-university-ecu-joondalup-campus,Australia,Perth,australia,perth,5a6870ff32328a1060e065bb,edith-cowan-university-(ecu)
613aee4efc9db990e6c5efc9,University of Derby - Derby Campus,university-of-derby-derby-campus,United Kingdom,Derby,united-kingdom,derby,5a68710032328a1060e0660a,university-of-derby
613aee4dfc9db990e6c5efc2,University of Queensland (UQ) - St Lucia Campus,university-of-queensland-uq-st-lucia-campus,Australia,Brisbane,australia,brisbane,5a68710032328a1060e065c1,university-of-queensland-(uq)
613aee4dfc9db990e6c5efc8,University of Derby - Buxton Campus,university-of-derby-buxton-campus,United Kingdom,Derby,united-kingdom,derby,5a68710032328a1060e0660a,university-of-derby
613aee4dfc9db990e6c5efc3,University of Queensland (UQ) - Gatton Campus,university-of-queensland-uq-gatton-campus,Australia,Brisbane,australia,brisbane,5a68710032328a1060e065c1,university-of-queensland-(uq)
613aee4efc9db990e6c5efcd,University of Cumbria - Ambleside Campus,university-of-cumbria-ambleside-campus,United Kingdom,Carlisle,united-kingdom,carlisle,5a68710032328a1060e0662a,university-of-cumbria
613aee4efc9db990e6c5efdb,Northumbria University - Coach Lane Campus(West),northumbria-university-coach-lane-campuswest,United Kingdom,Newcastle,united-kingdom,newcastle,5a68710032328a1060e065e8,northumbria-university
613aee4efc9db990e6c5efe2,Staffordshire University - Stoke-on-Trent Campus,staffordshire-university-stokeontrent-campus,United Kingdom,Stoke on Trent,united-kingdom,stoke-on-trent,5a68710032328a1060e06628,staffordshire-university
613aee4efc9db990e6c5efdc,Northumbria University - Coach Lane Campus(East),northumbria-university-coach-lane-campuseast,United Kingdom,Newcastle,united-kingdom,newcastle,5a68710032328a1060e065e8,northumbria-university
613aee4efc9db990e6c5efe6,Edith Cowan University (ECU) - Mount Lawley Campus,edith-cowan-university-ecu-mount-lawley-campus,Australia,Perth,australia,perth,5a6870ff32328a1060e065bb,edith-cowan-university-(ecu)
613aee4efc9db990e6c5eff4,"Hult International Business School, London - Undergraduate Campus",hult-international-business-school-london-hult-international-business-school-london-undergraduate-campus,United Kingdom,London,united-kingdom,london,5b7d543a21489d0473108f17,hult-international-business-school-london
613aee4efc9db990e6c5effa,London South Bank University (LSBU) - Southwark Campus,london-south-bank-university-lsbu-southwark-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e06705,london-south-bank-university
613aee4efc9db990e6c5effb,London South Bank University (LSBU) - Havering Campus,london-south-bank-university-lsbu-havering-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e06705,london-south-bank-university
613aee4efc9db990e6c5efff,University College London (UCL) - School of Management,university-college-london-ucl-school-of-management,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066dc,university-college-london-(ucl)
613aee4efc9db990e6c5efd7,Murdoch University - Rockingham Campus,murdoch-university-rockingham-campus,Australia,Perth,australia,perth,5a6870ff32328a1060e065ba,murdoch-university
613aee4efc9db990e6c5f013,University of Southampton - Boldrewood Campus,university-of-southampton-boldrewood-campus,United Kingdom,Southampton,united-kingdom,southampton,5a68710032328a1060e065eb,university-of-southampton
613aee4efc9db990e6c5f018,University of Edinburgh - Central Area,university-of-edinburgh-central-area,United Kingdom,Edinburgh,united-kingdom,edinburgh,5a68710032328a1060e06632,universities-of-edinburgh
613aee4efc9db990e6c5f00e,King's College London (KCL) - Denmark Hill Campus,kings-college-london-kcl-denmark-hill-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066df,king's-college-london-(kcl)
613aee4dfc9db990e6c5efa4,Curtin University - Bentley Campus,curtin-university-bentley-campus,Australia,Perth,australia,perth,5a6870ff32328a1060e065b9,curtin-university
613aee4dfc9db990e6c5efa8,Deakin University - Burwood Campus,deakin-university-burwood-campus,Australia,Melbourne,australia,melbourne,5a6870ff32328a1060e06591,deakin-university
613aee4dfc9db990e6c5efad,The University of Notre Dame Sydney - Broadway Campus,the-university-of-notre-dame-sydney-broadway-campus,Australia,Sydney,australia,sydney,5a6870ff32328a1060e065ad,the-university-of-notre-dame-sydney
613aee4efc9db990e6c5f027,University of Manchester - Fallowfield Campus,university-of-manchester-fallowfield-campus,United Kingdom,Manchester,united-kingdom,manchester,5a68710032328a1060e065e6,university-of-manchester
613aee4dfc9db990e6c5efc6,Technological University Dublin - City Campus,technological-university-dublin-technological-university-dublin-city-campus,Ireland,Dublin,ireland,dublin,5c874660bdc1dd0db79be479,technological-university-dublin
613aee4efc9db990e6c5f009,Nottingham Trent University (NTU) - Brackenhurst Campus,nottingham-trent-university-ntu-brackenhurst-campus,United Kingdom,Nottingham,united-kingdom,nottingham,5a68710032328a1060e065d2,nottingham-trent-university-(ntu)
613aee4dfc9db990e6c5efbd,University of New South Wales (UNSW) - Paddington Campus,university-of-new-south-wales-unsw-paddington-campus,Australia,Sydney,australia,sydney,5a6870ff32328a1060e065a8,university-of-new-south-wales-(unsw)
613aee4dfc9db990e6c5efc1,Liverpool John Moores University (LJMU) - IM Marsh Campus,liverpool-john-moores-university-ljmu-im-marsh-campus,United Kingdom,Liverpool,united-kingdom,liverpool,5a68710032328a1060e065ff,liverpool-john-moores-university-(ljmu)
613aee4efc9db990e6c5f022,Cardiff University - Cathays Park Campus,cardiff-university-cathays-park-campus,United Kingdom,Cardiff,united-kingdom,cardiff,5a68710032328a1060e065ed,cardiff-university
613aee4efc9db990e6c5efe8,University for the Creative Arts London Campus - Epsom Campus,university-for-the-creative-arts-london-campus-epsom-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066fe,university-for-the-creative-arts-london-campus
613aee4efc9db990e6c5efd5,Murdoch University - South Street Campus,murdoch-university-south-street-campus,Australia,Perth,australia,perth,5a6870ff32328a1060e065ba,murdoch-university
613aee4efc9db990e6c5efda,Northumbria University - Newcastle City Campus,northumbria-university-newcastle-city-campus,United Kingdom,Newcastle,united-kingdom,newcastle,5a68710032328a1060e065e8,northumbria-university
613aee4efc9db990e6c5efd6,Murdoch University - Mandurah Campus,murdoch-university-mandurah-peel-campus,Australia,Perth,australia,perth,5a6870ff32328a1060e065ba,murdoch-university
613aee4dfc9db990e6c5efb7,Oxford House College - OHC Oxford,oxford-house-college-ohc-oxford,United Kingdom,Oxford (UK),united-kingdom,oxford,5a68710032328a1060e06625,oxford-house-college
613aee4efc9db990e6c5efef,University of West London - Ealing Campus,university-of-west-london-ealing-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066fb,university-of-west-london
613aee4efc9db990e6c5effc,University College London (UCL) - Institute of Education,university-college-london-ucl-institute-of-education,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066dc,university-college-london-(ucl)
613aee4efc9db990e6c5efd0,University of the West of England (UWE) - Glenside Campus,university-of-the-west-of-england-uwe-glenside-campus,United Kingdom,Bristol,united-kingdom,bristol,5a68710032328a1060e065f6,university-of-the-west-of-england-(uwe)
613aee4efc9db990e6c5f01a,University of Edinburgh - Easter Bush Campus,university-of-edinburgh-easter-bush-campus,United Kingdom,Edinburgh,united-kingdom,edinburgh,5a68710032328a1060e06632,universities-of-edinburgh
613aee4efc9db990e6c5f010,King's College London (KCL) - St Thomas' Campus,kings-college-london-kcl-st-thomas-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066df,king's-college-london-(kcl)
613aee4efc9db990e6c5f015,University of Southampton - Southampton General Hospital,university-of-southampton-southampton-general-hospital,United Kingdom,Southampton,united-kingdom,southampton,5a68710032328a1060e065eb,university-of-southampton
613aee4efc9db990e6c5efd2,University of the West of England (UWE) - Frenchay Campus,university-of-the-west-of-england-uwe-frenchay-campus,United Kingdom,Bristol,united-kingdom,bristol,5a68710032328a1060e065f6,university-of-the-west-of-england-(uwe)
613aee4efc9db990e6c5eff2,University of the Arts London - Wimbledon College of Arts,university-of-the-arts-london-wimbledon-college-of-arts,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066c8,university-of-the-arts-london
613aee4efc9db990e6c5efe4,Staffordshire University - Shrewsbury Campus,staffordshire-university-shrewsbury-campus,United Kingdom,Stoke on Trent,united-kingdom,stoke-on-trent,5a68710032328a1060e06628,staffordshire-university
613aee4efc9db990e6c5efe9,University of East London - Docklands Campus,university-of-east-london-docklands-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066db,university-of-east-london
613aee4efc9db990e6c5efeb,University of East London - University Square Campus,university-of-east-london-university-square-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066db,university-of-east-london
613aee4efc9db990e6c5f00d,King's College London (KCL) - Guy's Campus,kings-college-london-kcl-guys-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066df,king's-college-london-(kcl)
613aee4efc9db990e6c5f00b,University of Bristol - Langford Campus,university-of-bristol-langford-campus,United Kingdom,Bristol,united-kingdom,bristol,5a68710032328a1060e065f5,university-of-bristol
613aee4efc9db990e6c5f008,Nottingham Trent University (NTU) - Clifton Campus,nottingham-trent-university-ntu-clifton-campus,United Kingdom,Nottingham,united-kingdom,nottingham,5a68710032328a1060e065d2,nottingham-trent-university-(ntu)
613aee4efc9db990e6c5f004,City University London - Northampton Square Campus,city-university-london-northampton-square-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066de,city-university-london
613aee4efc9db990e6c5efdf,Flinders University - Tonsley Campus,flinders-university-tonsley-campus,Australia,Adelaide,australia,adelaide,5a6870ff32328a1060e06581,flinders-university
613aee4efc9db990e6c5f01c,Queen Mary University of London (QMUL) - QMUL Charterhouse Campus,queen-mary-university-of-london-qmul-qmul-charterhouse-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066f8,queen-mary-university-of-london
613aee4efc9db990e6c5f021,University of Glasgow - Garscube Campus,university-of-glasgow-garscube-campus,United Kingdom,Glasgow,united-kingdom,glasgow,5a68710032328a1060e06635,university-of-glasgow
613aee4efc9db990e6c5f01d,Queen Mary University of London (QMUL) - QMUL West Smithfield Campus,queen-mary-university-of-london-qmul-qmul-west-smithfield-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066f8,queen-mary-university-of-london
613aee4efc9db990e6c5f045,Imperial College London - St Mary's Campus,imperial-college-london-st-marys-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e06703,imperial-college-london
613aee4efc9db990e6c5effe,University College London (UCL) - Institute of Ophthalmology,university-college-london-ucl-institute-of-ophthalmology,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066dc,university-college-london-(ucl)
613aee4efc9db990e6c5f03b,Manchester Metropolitan University (MMU) - All Saints Campus,manchester-metropolitan-university-mmu-all-saints-campus,United Kingdom,Manchester,united-kingdom,manchester,5a68710032328a1060e065e5,manchester-metropolitan-university-(mmu)
613aee4efc9db990e6c5f054,University of Gloucestershire - Park Campus,university-of-gloucestershire-park-campus,United Kingdom,Cheltenham,united-kingdom,cheltenham,5f2bef72284c21202da5b598,university-of-gloucestershire
613aee4efc9db990e6c5f017,University of Edinburgh - Little France Campus,university-of-edinburgh-little-france-campus,United Kingdom,Edinburgh,united-kingdom,edinburgh,5a68710032328a1060e06632,universities-of-edinburgh
613aee4efc9db990e6c5f040,London Metropolitan University (LMU) - Moorgate Campus,london-metropolitan-university-lmu-moorgate-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066dd,london-metropolitan-university-(lmu)
613aee4dfc9db990e6c5efb2,Queensland University of Technology (QUT) - Kelvin Grove Campus,queensland-university-of-technology-qut-kelvin-grove-campus,Australia,Brisbane,australia,brisbane,5a6870ff32328a1060e065be,queensland-university-of-technology-(qut)
613aee4efc9db990e6c5f019,University of Edinburgh - King's Buildings Campus,university-of-edinburgh-kings-buildings-campus,United Kingdom,Edinburgh,united-kingdom,edinburgh,5a68710032328a1060e06632,universities-of-edinburgh
613aee4efc9db990e6c5f023,Cardiff University - Heath Park Campus,cardiff-university-heath-park-campus,United Kingdom,Cardiff,united-kingdom,cardiff,5a68710032328a1060e065ed,cardiff-university
613aee4efc9db990e6c5f059,University of Salford - Frederick Road,university-of-salford-frederick-road-,United Kingdom,Salford,united-kingdom,salford,60bf7b34b43a1e9b60fc61d8,university-of-salford
613aee4efc9db990e6c5efcb,University of Lincoln - Holbeach Campus,university-of-lincoln-holbeach-campus,United Kingdom,Lincoln,united-kingdom,lincoln,5a68710032328a1060e0661d,university-of-lincoln
613aee4efc9db990e6c5f032,University of York - King's Manor Campus,university-of-york-kings-manor-campus,United Kingdom,York,united-kingdom,york,5a68710032328a1060e06610,university-of-york
613aee4efc9db990e6c5f03c,Manchester Metropolitan University (MMU) - Cheshire Campus,manchester-metropolitan-university-mmu-cheshire-campus,United Kingdom,Manchester,united-kingdom,manchester,5a68710032328a1060e065e5,manchester-metropolitan-university-(mmu)
613aee4efc9db990e6c5f04f,National University of Ireland Dublin - National University of Ireland Galway,national-university-of-ireland-dublin-national-university-of-ireland-galway-,Ireland,Dublin,ireland,dublin,5c824856d6ae46608c22577c,national-university-of-ireland-dublin
613aee4efc9db990e6c5f01e,Queen Mary University of London (QMUL) - QMUL Lincoln's Inn Fields Campus,queen-mary-university-of-london-qmul-qmul-lincolns-inn-fields-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066f8,queen-mary-university-of-london
613aee4efc9db990e6c5efed,"Central Saint Martins, University of the Arts London - CSM Archway Campus",central-saint-martins-university-of-the-arts-london-csm-archway-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066e1,"central-saint-martins,-university-of-the-arts-london"
613aee4efc9db990e6c5f04b,University of Reading - Greenlands Campus,university-of-reading-greenlands-campus,United Kingdom,Reading,united-kingdom,reading,5a68710032328a1060e0660b,university-of-reading
613aee4efc9db990e6c5f055,University of Gloucestershire - Francis Close Hall Campus,university-of-gloucestershire-francis-close-hall-campus,United Kingdom,Cheltenham,united-kingdom,cheltenham,5f2bef72284c21202da5b598,university-of-gloucestershire
613aee4efc9db990e6c5f014,University of Southampton - Waterfront (NOCS) Campus,university-of-southampton-waterfront-nocs-campus,United Kingdom,Southampton,united-kingdom,southampton,5a68710032328a1060e065eb,university-of-southampton
613aee4efc9db990e6c5f037,Royal Melbourne Institute of Technology RMIT - Brunswick Campus,royal-melbourne-institute-of-technology-rmit-brunswick-campus,Australia,Melbourne,australia,melbourne,5a6870ff32328a1060e06594,royal-melbourne-institute-of-technology-rmit
613aee4efc9db990e6c5f006,City University London - Gray's Inn Campus,city-university-london-grays-inn-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066de,city-university-london
613aee4efc9db990e6c5f029,University of Nottingham - Jubilee Campus,university-of-nottingham-jubilee-campus,United Kingdom,Nottingham,united-kingdom,nottingham,5a68710032328a1060e065d1,university-of-nottingham
613aee4efc9db990e6c5f02d,University of Westminster - Regent Street Campus,university-of-westminster-regent-street-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066ec,university-of-westminster
613aee4efc9db990e6c5f033,University of York - Heslington East campus,university-of-york-heslington-east-campus,United Kingdom,York,united-kingdom,york,5a68710032328a1060e06610,university-of-york
613aee4efc9db990e6c5f01f,Queen Mary University of London (QMUL) - QMUL Mile End Campus,queen-mary-university-of-london-qmul-qmul-mile-end-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066f8,queen-mary-university-of-london
613aee4efc9db990e6c5f042,Imperial College London - Silwood Park Campus,imperial-college-london-silwood-park-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e06703,imperial-college-london
613aee4efc9db990e6c5f046,University of Aberdeen - King's College Campus,university-of-aberdeen-kings-college-campus,United Kingdom,Aberdeen,united-kingdom,aberdeen,5a68710032328a1060e06606,university-of-aberdeen
613aee4efc9db990e6c5f04c,University of Birmingham - Edgbaston Campus,university-of-birmingham-edgbaston-campus,United Kingdom,Birmingham,united-kingdom,birmingham,5a68710032328a1060e065d7,university-of-birmingham
613aee4efc9db990e6c5f02e,University of Westminster - Cavendish Campus,university-of-westminster-cavendish-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066ec,university-of-westminster
613aee4efc9db990e6c5f05b,University of Salford - Peel Park,university-of-salford-peel-park,United Kingdom,Salford,united-kingdom,salford,60bf7b34b43a1e9b60fc61d8,university-of-salford
613aee4efc9db990e6c5f024,University of Sheffield - St. Georges Campus,university-of-sheffield-st-georges-campus,United Kingdom,Sheffield,united-kingdom,sheffield,5a68710032328a1060e065dd,university-of-sheffield
613aee4efc9db990e6c5f012,University of Southampton - Avenue Campus,university-of-southampton-avenue-campus,United Kingdom,Southampton,united-kingdom,southampton,5a68710032328a1060e065eb,university-of-southampton
613aee4efc9db990e6c5eff8,University of Applied Sciences Europe - BiTS / BTK - Berlin Campus,university-of-applied-sciences-europe-bits-btk-berlin-campus,Germany,Berlin,germany,berlin,5c9c418c6ebb3b42755c90d0,university-of-applied-sciences-europe-bits-btk
613aee4efc9db990e6c5f047,University of Aberdeen - Foresterhill Campus,university-of-aberdeen-foresterhill-campus,United Kingdom,Aberdeen,united-kingdom,aberdeen,5a68710032328a1060e06606,university-of-aberdeen
613aee4efc9db990e6c5f031,University of York - Heslington West Campus,university-of-york-heslington-west-campus,United Kingdom,York,united-kingdom,york,5a68710032328a1060e06610,university-of-york
613aee4efc9db990e6c5f011,University of Southampton - Highfield Campus,university-of-southampton-highfield-campus,United Kingdom,Southampton,united-kingdom,southampton,5a68710032328a1060e065eb,university-of-southampton
613aee4efc9db990e6c5f020,University of Glasgow - Gilmorehill Campus,university-of-glasgow-gilmorehill-campus,United Kingdom,Glasgow,united-kingdom,glasgow,5a68710032328a1060e06635,university-of-glasgow
613aee4efc9db990e6c5eff3,"Hult International Business School, London - Graduate Campus",hult-international-business-school-london-hult-international-business-school-london-graduate-campus,United Kingdom,London,united-kingdom,london,5b7d543a21489d0473108f17,hult-international-business-school-london
613aee4efc9db990e6c5f02a,University of Nottingham - Sutton Bonington Campus,university-of-nottingham-sutton-bonington-campus,United Kingdom,Nottingham,united-kingdom,nottingham,5a68710032328a1060e065d1,university-of-nottingham
613aee4efc9db990e6c5f04a,University of Reading - London Road Campus,university-of-reading-london-road-campus,United Kingdom,Reading,united-kingdom,reading,5a68710032328a1060e0660b,university-of-reading
613aee4efc9db990e6c5f056,University of Gloucestershire - Pittville Student Village,university-of-gloucestershire-pittville-student-village,United Kingdom,Cheltenham,united-kingdom,cheltenham,5f2bef72284c21202da5b598,university-of-gloucestershire
613aee4efc9db990e6c5f039,Lancaster University - Alexandra Park,lancaster-university-alexandra-park,United Kingdom,Lancaster,united-kingdom,lancaster,5a68710032328a1060e06619,lancaster-university
613aee4efc9db990e6c5f00c,King's College London (KCL) - Strand Campus,kings-college-london-kcl-strand-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066df,king's-college-london-(kcl)
613aee4efc9db990e6c5f043,Imperial College London - Charing Cross Campus,imperial-college-london-charing-cross-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e06703,imperial-college-london
613aee4efc9db990e6c5f00f,King's College London (KCL) - Waterloo Campus,kings-college-london-kcl-waterloo-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066df,king's-college-london-(kcl)
613aee4efc9db990e6c5f002,University of Durham - Queen's Campus,university-of-durham-queens-campus,United Kingdom,Durham,united-kingdom,durham,5a68710032328a1060e06604,university-of-durham
613aee4efc9db990e6c5f052,University of Gloucestershire - Hardwick Campus,university-of-gloucestershire-hardwick-campus,United Kingdom,Cheltenham,united-kingdom,cheltenham,5f2bef72284c21202da5b598,university-of-gloucestershire
613aee4efc9db990e6c5f025,University of Manchester - The Sackville Street Area,university-of-manchester-the-sackville-street-area,United Kingdom,Manchester,united-kingdom,manchester,5a68710032328a1060e065e6,university-of-manchester
613aee4efc9db990e6c5f026,University of Manchester - The Oxford Road Area,university-of-manchester-the-oxford-road-area,United Kingdom,Manchester,united-kingdom,manchester,5a68710032328a1060e065e6,university-of-manchester
613aee4efc9db990e6c5f028,University of Nottingham - University Park Campus,university-of-nottingham-university-park-campus,United Kingdom,Nottingham,united-kingdom,nottingham,5a68710032328a1060e065d1,university-of-nottingham
613aee4efc9db990e6c5f03e,London Metropolitan University (LMU) - Holloway Campus,london-metropolitan-university-lmu-holloway-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066dd,london-metropolitan-university-(lmu)
